title,url,word_count,content
Study could lead to LLMs that are better at complex reasoning,https://news.mit.edu/2025/study-could-lead-llms-better-complex-reasoning-0708,1022,"Suggestions or feedback? Images for download on the MIT News office website are made available to non-commercial entities, press and the general public under aCreative Commons Attribution Non-Commercial No Derivatives license. You may not alter the images provided, other than to crop them to size. A credit line must be used when reproducing images; if one is not provided below, credit the images to ""MIT."" Previous imageNext image For all their impressive capabilities, large language models (LLMs) often fall short when given challenging new tasks that require complex reasoning skills. While an accounting firm’s LLM might excel at summarizing financial reports, that same model could fail unexpectedly if tasked with predicting market trends or identifying fraudulent transactions. To make LLMs more adaptable, MIT researchers investigated how a certain training technique can be strategically deployed to boost a model’s performance on unfamiliar, difficult problems. They show that test-time training, a method that involves temporarily updating some of a model’s inner workings during deployment, can lead to a sixfold improvement in accuracy. The researchers developed a framework for implementing a test-time training strategy that uses examples of the new task to maximize these gains. Their work could improve a model’s flexibility, enabling an off-the-shelf LLM to adapt to complex tasks that require planning or abstraction. This could lead to LLMs that would be more accurate in many applications that require logical deduction, from medical diagnostics to supply chain management. “Genuine learning — what we did here with test-time training — is something these models can’t do on their own after they are shipped. They can’t gain new skills or get better at a task. But we have shown that if you push the model a little bit to do actual learning, you see that huge improvements in performance can happen,” says Ekin Akyürek PhD ’25, lead author of the study. Akyürek is joined on thepaperby graduate students Mehul Damani, Linlu Qiu, Han Guo, and Jyothish Pari; undergraduate Adam Zweiger; and senior authors Yoon Kim, an assistant professor of Electrical Engineering and Computer Science (EECS) and a member of the Computer Science and Artificial Intelligence Laboratory (CSAIL); and Jacob Andreas, an associate professor in EECS and a member of CSAIL. The research will be presented at the International Conference on Machine Learning. Tackling hard domains LLM users often try to improve the performance of their model on a new task using a technique called in-context learning. They feed the model a few examples of the new task as text prompts which guide the model’s outputs. But in-context learning doesn’t always work for problems that require logic and reasoning. The MIT researchers investigated how test-time training can be used in conjunction with in-context learning to boost performance on these challenging tasks. Test-time training involves updating some model parameters — the internal variables it uses to make predictions — using a small amount of new data specific to the task at hand. The researchers explored how test-time training interacts with in-context learning. They studied design choices that maximize the performance improvements one can coax out of a general-purpose LLM. “We find that test-time training is a much stronger form of learning. While simply providing examples can modestly boost accuracy, actually updating the model with those examples can lead to significantly better performance, particularly in challenging domains,” Damani says. In-context learning requires a small set of task examples, including problems and their solutions. The researchers use these examples to create a task-specific dataset needed for test-time training. To expand the size of this dataset, they create new inputs by slightly changing the problems and solutions in the examples, such as by horizontally flipping some input data. They find that training the model on the outputs of this new dataset leads to the best performance. In addition, the researchers only update a small number of model parameters using a technique called low-rank adaption, which improves the efficiency of the test-time training process. “This is important because our method needs to be efficient if it is going to be deployed in the real world. We find that you can get huge improvements in accuracy with a very small amount of parameter training,” Akyürek says. Developing new skills Streamlining the process is key, since test-time training is employed on a per-instance basis, meaning a user would need to do this for each individual task. The updates to the model are only temporary, and the model reverts to its original form after making a prediction. A model that usually takes less than a minute to answer a query might take five or 10 minutes to provide an answer with test-time training, Akyürek adds. “We wouldn’t want to do this for all user queries, but it is useful if you have a very hard task that you want to the model to solve well. There also might be tasks that are too challenging for an LLM to solve without this method,” he says. The researchers tested their approach on two benchmark datasets of extremely complex problems, such as IQ puzzles. It boosted accuracy as much as sixfold over techniques that use only in-context learning. Tasks that involved structured patterns or those which used completely unfamiliar types of data showed the largest performance improvements. “For simpler tasks, in-context learning might be OK. But updating the parameters themselves might develop a new skill in the model,” Damani says. In the future, the researchers want to use these insights toward the development of models that continually learn. The long-term goal is an LLM that, given a query, can automatically determine if it needs to use test-time training to update parameters or if it can solve the task using in-context learning, and then implement the best test-time training strategy without the need for human intervention. This work is supported, in part, by the MIT-IBM Watson AI Lab and the National Science Foundation. Previous itemNext item Read full story→ Read full story→ Read full story→ Read full story→ Read full story→ Read full story→ This website"
How we really judge AI,https://news.mit.edu/2025/how-we-really-judge-ai-0610,826,"Suggestions or feedback? Previous imageNext image Suppose you were shown that an artificial intelligence tool offers accurate predictions about some stocks you own. How would you feel about using it? Now, suppose you are applying for a job at a company where the HR department uses an AI system to screen resumes. Would you be comfortable with that? A new study finds that people are neither entirely enthusiastic nor totally averse to AI. Rather than falling into camps of techno-optimists and Luddites, people are discerning about the practical upshot of using AI, case by case. “We propose that AI appreciation occurs when AI is perceived as being more capable than humans and personalization is perceived as being unnecessary in a given decision context,” says MIT Professor Jackson Lu, co-author of a newly published paper detailing the study’s results. “AI aversion occurs when either of these conditions is not met, and AI appreciation occurs only when both conditions are satisfied.” The paper, “AI Aversion or Appreciation? A Capability–Personalization Framework and a Meta-Analytic Review,” appears inPsychological Bulletin. The paper has eight co-authors, including Lu, who is the Career Development Associate Professor of Work and Organization Studies at the MIT Sloan School of Management. New framework adds insight People’s reactions to AI have long been subject to extensive debate, often producing seemingly disparate findings. An influential 2015 paper on “algorithm aversion” found that people are less forgiving of AI-generated errors than of human errors, whereas a widely noted 2019 paper on “algorithm appreciation” found that people preferred advice from AI, compared to advice from humans. To reconcile these mixed findings, Lu and his co-authors conducted a meta-analysis of 163 prior studies that compared people’s preferences for AI versus humans. The researchers tested whether the data supported their proposed “Capability–Personalization Framework” — the idea that in a given context, both the perceived capability of AI and the perceived necessity for personalization shape our preferences for either AI or humans. Across the 163 studies, the research team analyzed over 82,000 reactions to 93 distinct “decision contexts” — for instance, whether or not participants would feel comfortable with AI being used in cancer diagnoses. The analysis confirmed that the Capability–Personalization Framework indeed helps account for people’s preferences. “The meta-analysis supported our theoretical framework,” Lu says. “Both dimensions are important: Individuals evaluate whether or not AI is more capable than people at a given task, and whether the task calls for personalization. People will prefer AI only if they think the AI is more capable than humans and the task is nonpersonal.” He adds: “The key idea here is that high perceived capability alone does not guarantee AI appreciation. Personalization matters too.” For example, people tend to favor AI when it comes to detecting fraud or sorting large datasets — areas where AI’s abilities exceed those of humans in speed and scale, and personalization is not required. But they are more resistant to AI in contexts like therapy, job interviews, or medical diagnoses, where they feel a human is better able to recognize their unique circumstances. “People have a fundamental desire to see themselves as unique and distinct from other people,” Lu says. “AI is often viewed as impersonal and operating in a rote manner. Even if the AI is trained on a wealth of data, people feel AI can’t grasp their personal situations. They want a human recruiter, a human doctor who can see them as distinct from other people.” Context also matters: From tangibility to unemployment The study also uncovered other factors that influence individuals’ preferences for AI. For instance, AI appreciation is more pronounced for tangible robots than for intangible algorithms. Economic context also matters. In countries with lower unemployment, AI appreciation is more pronounced. “It makes intuitive sense,” Lu says. “If you worry about being replaced by AI, you’re less likely to embrace it.” Lu is continuing to examine people’s complex and evolving attitudes toward AI. While he does not view the current meta-analysis as the last word on the matter, he hopes the Capability–Personalization Framework offers a valuable lens for understanding how people evaluate AI across different contexts. “We’re not claiming perceived capability and personalization are the only two dimensions that matter, but according to our meta-analysis, these two dimensions capture much of what shapes people’s preferences for AI versus humans across a wide range of studies,” Lu concludes. In addition to Lu, the paper’s co-authors are Xin Qin, Chen Chen, Hansen Zhou, Xiaowei Dong, and Limei Cao of Sun Yat-sen University; Xiang Zhou of Shenzhen University; and Dongyuan Wu of Fudan University. The research was supported, in part, by grants to Qin and Wu from the National Natural Science Foundation of China. Previous itemNext item Read full story→ Read full story→ Read full story→ Read full story→ Read full story→ Read full story→ This website is managed by the MIT News Office, part of theInstitute Office of Communications. Massachusetts Institute of Technology77 Massachusetts Avenue, Cambridge, MA, USA"
MIT Learn offers “a whole new front door to the Institute”,https://news.mit.edu/2025/mit-learn-offers-whole-new-front-door-institute-0721,1186,"Suggestions or feedback? Previous imageNext image In 2001, MIT became the first higher education institution to provide educational resources for free to anyone in the world. Fast forward 24 years: The Institute has now launched a dynamic AI-enabled website for its non-degree learning opportunities, making it easier for learners around the world to discover the courses and resources available on MIT’s various learning platforms. MIT Learnenables learners to access more than 12,700 educational resources — including introductory and advanced courses, courseware, videos, podcasts, and more — from departments across the Institute. MIT Learn is designed to seamlessly connect the existing Institute’s learning platforms in one place. “With MIT Learn, we’re opening access to MIT’s digital learning opportunities for millions around the world,” says Dimitris Bertsimas, vice provost for open learning. “MIT Learn elevates learning with personalized recommendations powered by AI, guiding each learner toward deeper understanding. It is a stepping stone toward a broader vision of making these opportunities even more accessible to global learners through one unified learning platform.” The goal for MIT Learn is twofold: to allow learners to find what they want to fulfill their curiosity, and to enable learners to develop a long-term relationship with MIT as a source of educational experiences. “By fostering long-term connections between learners and MIT, we not only provide a pathway to continued learning, but also advance MIT’s mission to disseminate knowledge globally,” says Ferdi Alimadhi, chief technology officer for MIT Open Learning and the lead of the MIT Learn project. “With this initial launch of MIT Learn, we’re introducing AI-powered features that leverage emerging technologies to help learners discover the right content, engage with it more deeply, and stay supported as they shape their own educational journeys.” With its sophisticated search, browse, and discovery capability, MIT Learn allows learners to explore topics without having to understand MIT’s organizational structure or know the names of departments and programs. An AI-powered recommendation feature called “Ask Tim” complements the site’s traditional search and browsing tools, helping learners quickly find courses and resources aligned with their personal and professional goals. Learners can also prompt “Ask Tim” for a summary of a course’s structure, topics, and expectations, leading to more-informed decisions before enrolling. In select offerings, such asMolecular Biology: DNA Replication and Repair,Genetics: The Fundamentals, andCell Biology: Transport and Signaling, learners can interact with an AI assistant by asking questions about a lecture, requesting flashcards of key concepts, and obtaining instant summaries. These select offerings also feature an AI tutor to support learners as they work through problem sets, guiding them toward the next step without giving away the answers. These features, Alimadhi says, are being introduced in a limited set of courses and modules to allow the MIT Open Learning team to gather insights and improve the learning experience before expanding more broadly. “MIT Learn is a whole new front door to the Institute,” says Christopher Capozzola, senior associate dean for open learning, who worked with faculty across the Institute on the project. “Just as the Kendall Square renovations transformed the way that people interact with our physical campus, MIT Learn transforms how people engage with what we offer digitally.” Learners who choose to create an account on MIT Learn receive personalized course recommendations and can create and curate lists of educational resources, follow their specific areas of interest, and receive notifications when new MIT content is available. They can also personalize their learning experience based on their specific interests and choose the format that is best suited to them. ""From anywhere and for anyone, MIT Learn makes lifelong learning more accessible and personalized, building on the Institute’s decades of global leadership in open learning,” says MIT Provost Anantha Chandrakasan. MIT Learn was designed to account for a learner’s evolving needs throughout their learning journey. It highlights supplemental study materials for middle schoolers, high schoolers, and college students, upskilling opportunities for early-career professionals, reskilling programs for those considering a career shift, and resources for educators. “MIT has an amazing collection of learning opportunities, covering a wide range of formats,” says Eric Grimson, chancellor for academic advancement, who oversaw the initial development of MIT Learn during his time as interim vice president for open learning. “The sheer size of that collection can be daunting, so creating a platform that brings all of those offerings together, in an easily searchable framework, greatly enhances our ability to serve learners.” According to Peter Hirst, senior associate dean for executive education at MIT Sloan School of Management, one of the Institute's incredible strengths is its sheer volume and diversity of expertise, research, and learning opportunities. But it can be challenging to discover and follow all those opportunities — even for people who are immersed in the on-campus experience. MIT Learn, he says, is a solution to this problem. “MIT Learn gathers all the knowledge and learning resources offered across all of MIT into a learner-friendly, curatable repository that enables anyone and everyone, whatever their interests or learning needs, to explore and engage in the wide range of learning resources and public certificate programs that MIT has to offer and that can help them achieve their goals,” Hirst says. MIT Learn was spearheaded by MIT Open Learning, which aims to transform teaching and learning on and off the Institute’s campus. MIT Learn was developed with the direction of former provost Cynthia Barnhart, and in cooperation with Sloan Executive Education and Professional Education. During the design phase, OpenCourseWare Faculty Advisory Committee Chair Michael Short andMITxFaculty Advisory Committee Chair Caspar Hare contributed key insights, along with other numerous faculty involved with Open Learning’s product offerings, including OpenCourseWare,MITx, and MicroMasters programs. MIT Learn is also informed by the insights of the Ad Hoc Committee onMITxandMITxOnline. “For over 20 years, MIT staff and faculty have been creating a wealth of online resources, from lecture videos to practice problems, and from single online courses to entire credential-earning programs,” says Sara Fisher Ellison, a member of the Ad Hoc Committee onMITxandMITxOnline and the faculty lead for"
Data quality for unbiased results: Preventing AI-induced hallucinations,https://www.datasciencecentral.com/data-quality-for-unbiased-results-preventing-ai-induced-hallucinations/,1467,"Data Science Central Data Science Central Artificial Intelligence (AI) has revolutionized and will continue to transform many customer-facing industries. AI-powered business applications offer tangible value to customers and business operations alike. However, there are substantial risks to AI adoption. Large Language Models (LLMs) built on partly biased data or modeling have shown how hallucinations can lead to negative business outcomes (A. Pequeno, Feb. 2024). Effective AI outcomes require rich, accurate and unbiased data. Biased, incomplete, unlabeled and inaccurate training or business data will often generate AI-induced “hallucinations.” Factual inconsistencies or subtly biased outcomes that may appear accurate and useful, but in reality, can negatively affect business decision making. Even clean business data contributes to hallucinations if upstream training data is biased or incomplete, or if AI results supervision is unable to access high-quality reference data and related knowledge. Because of this, it is not surprising that organizations seeking to tap into AI consider data challenges a primary obstacle as they work to train, deploy, scale and determine the return on investment of their AI initiatives. This points to the increasing need for tools and methods to confirm the trustworthiness of AI results. Moving through fundamental steps in a real-world medical data example will outline data quality practices needed to ensure accurate AI outcomes. Start by profiling, cleaning, and enriching the training and business data with automated rules and reasoning. Apply expert semantics and visually supported retrieval augmented generation in high data quality environments for informed and observable supervised QA and training (S. Hedden, Dec. 2024). Automate QC testing and correction of outcomes with curated content and expert-driven outcome augmentation supported by business rules and semantics. Preventing AI hallucinations from hampering business operations requires a comprehensive data quality approach, featuring “gold standard” training data; actively cleansed and augmented business data; and supervised AI training supported by observable content, machine reasoning and business rules. These factors must be complemented by automated testing and correction of outcomes supported by high-quality reference data, business rules, machine reasoning and RAG. Exploring a classic medical risk example will demonstrate the critical need for accurate AI output – supported by clean data, process and outcomes observability, and automated results supervision. In this scenario, a specific drug is prescribed as a patch, and the common dose is 15 milligrams. The drug is also available as a pill that requires a lower 5 milligram dose. An AI-enabled application may incorrectly generate a statement that combines the two pieces of information by stating a patient may take “a common 15mg dose, available in pill form.” It’s easy to miss the error, even for a human, but this makes for a potentially dangerous AI hallucination. A human medical expert paying close attention would likely recognize the error – taking 15 milligrams of the medication in pill form would be three times the recommended dose, potentially causing an overdose. A layperson naively asking an AI application about medical dosing might decide to takethree5 milligram pills – a potentially deadly outcome. Here, a patient’s health and safety are at stake and deeply reliant on clean, well-labeled data and accurate AI outcomes. These errors can be avoided by combining high-quality training and reference data. Observable supervision and training of AI outcomes supported by semantic machine reasoning and business rules, and automated results checking that appeals to curated expert resources for results validation or correction, all contribute to a more functional AI system. In addition to incorporating traditional data quality operations that cleanse, integrate, harmonize and enrich data, semantically informed rules supported by good data can ensure accurate business data and AI output. Comparing output to expected results supports empirical accuracy. An expert ontology combined with curated medical reference data, such as the Unified Medical Language System (UMLS), can automatically determine medication dosage based on its prescribed use or format. The system recognizes and corrects the error independently, asserting that “for this medication, pills are not prescribed or recommended above 5 milligrams.” How can we ensure clean, comprehensive training and business data and accurate outcomes from AI applications associated with medical data? It’s critical to recommend the correct dose and route of administration for the proper medication. The following practices are developed around this potentially life-saving example. These processes can be implemented with low-code, no-code platforms that reduce the technical demands related to engineering critical data quality workflows. To ensure high-quality training datasets, start by profiling, cleaning, and enriching training and business data as needed with automated rules and semantic inference.To avoid inaccurate AI outcomes (hallucinations), it is critical to use gold-standard reference datasets and clean, accurate business data. When training and business data are inaccurate, biased, or missing important metadata, AI applications will produce inaccurate or otherwise biased results. Every AI project should start with active and core data quality management, including profiling, deduplication, cleansing, classification and enrichment. Think of it as ‘great data in – great business results out.’ Ideally, training data is curated and integrated from multiple sources to create high-quality demographic, customer, firmographic, geographic, or other relevant data resources. Further, data quality and data-driven processes are not static and must be handled in real time. For this reason, active data quality (data quality automation) as a routine business operation is essential to any AI-enabled business application. This supports generating and applying active rules to address issues emerging from data profiling to cleanse, integrate, harmonize and enrich data referenced by your AI application. All these factors point to the need to develop AI-enabled applications within active data quality environments, as a means to fuel better business insights and hallucination-free outcomes. In the medications example, accurate, metadata-rich medication data is required and is referenced by the system. Clean reference data can be applied in multiple steps within an AI workflow: These methods can identify and flag or correct any content or result that doesn’t meet expected contents or relationships – a record or recommendation referencing a 15-milligram pill would be flagged or corrected. Next, comparing outcomes with expected authoritative content and relationships (richly"
Ethics-driven model auditing and bias mitigation,https://www.datasciencecentral.com/ethics-driven-model-auditing-and-bias-mitigation/,1669,"Data Science Central Data Science Central Artificial intelligence (AI) and machine learning (ML) systems are becoming increasingly integral to decision-making processes across various industries, including healthcare, finance, education, law enforcement, and employment. The ethical use of these technologies becomes paramount. Ethics-driven model auditing and bias mitigation are essential for ensuring the fairness of AI systems. However, these systems can unconsciously disseminate biases, leading to unfair outcomes that disproportionately affect marginalized groups for various reasons. That’s what the ethics-driven model auditing and bias mitigation aim to address by systematically evaluating AI systems for fairness, transparency, and accountability factors. In recent years, this approach has prioritized ethical principles to ensure that AI systems align with societal values and do not exacerbate existing inequalities. This article explores the key aspects of ethics-driven model auditing andAIbiasmitigation, including best practices, limitations, benefits, challenges, and future considerations. Understanding bias in AI models for primary tasks is crucial, as the type of bias determines the appropriate steps to handle it. Different kinds of biases exist; we will work on them based on their nature. Historical bias:It occurs when AI models are trained on data that reflects past societal prejudices or inequalities, such as discriminatory hiring practices. This bias perpetuates unfair outcomes, like favouring certain groups in loan approvals based on outdated trends. Addressing it requires auditing historical data for systemic inequities and adjusting datasets accordingly. It’s challenging because it often involves incomplete or biased historical records that are hard to rectify. Representation bias:This occurs when certain classes or demographics are underrepresented in the training data, resulting in a skewed model performance. For example, if a facial recognition system is trained mostly on light-skinned faces, it may fail to identify darker-skinned individuals accurately. Mitigating this involves augmenting datasets with diverse samples or reweighting to balance representation. However, obtaining comprehensive data can be resource-intensive and may still miss edge cases. Measurement bias:It stems from using inaccurate or inappropriate proxies for real-world phenomena, distorting model predictions. For instance, using zip codes as a proxy for income might overlook socioeconomic diversity within areas. This type of bias requires the careful selection of features and validation against ground-truth data to ensure relevance. It’s challenging to detect without in-depth domain knowledge and can lead to unintended consequences if left unaddressed. Algorithmic bias:It emerges during the training or optimization process when the model’s design or learning algorithm introduces unfairness. This can happen if optimization prioritizes accuracy for the majority group, neglecting minorities, or if the model overfits to biased patterns. Mitigation involves incorporating fairness constraints, like adversarial training, during model development. However, balancing fairness with performance remains a complex trade-off that requires ongoing monitoring and adjustment. Definition: Ethics-driven auditing involves systematically evaluating AI systems for compliance with ethical standards, such as fairness, accountability, transparency, and privacy (FAT-P). Ethical AI refers to the development and deployment of AI systems that adhere to principles such as fairness, accountability, transparency, and respect for user rights. Fairness in AI involves ensuring that models do not produce discriminatory outcomes based on protected attributes like race, gender, or socioeconomic status. Auditing for fairness requires defining metrics, such as demographic parity (equal outcomes across groups) or equal opportunity (equal true positive rates), to measure and address disparities. The stakeholders are Data scientists, domain experts, ethicists, legal teams, and impacted communities. Bias in AI models can lead to significant ethical, legal, and operational issues, particularly in high-stakes domains such as healthcare, finance, hiring, and law enforcement. Here’s a breakdown of the key impacts: Discrimination and Inequity:AI may produce outputs that unfairly disadvantage specific groups (e.g., based on race, gender, age, or location). It leads to impacts such as Legal consequences, reputational damage, and exclusion of underrepresented groups.Example: A recruitment AI tool that favours male resumes due to biased training data. Regulatory and Legal Risks:Biased decisions can violate anti-discrimination laws (e.g., GDPR, Equal Credit Opportunity Act)—significant impacts in payments, lawsuits, and government scrutiny.Example: Denying loans to minorities at a higher rate without justification. Loss of Trust and Adoption:Users lose confidence in AI systems that show biased or inconsistent behaviour. Potential Impacts: low adoption, user pushback, and brand damage.Example: A medical AI giving poor diagnostics for women or minorities. Financial Loss:Incorrect decisions based on bias can cause financial errors or missed opportunities. Impacts lead to revenue loss, customer churn, and operational inefficiency.Example: An AI-based fraud detection model that blocks legitimate remittances from certain regions. Model Performance Degradation:Bias leads to poor generalization across diverse users or unseen data distributions. Leads to decreased accuracy and a bad user experience.Example: A voice assistant poorly recognizing non-native accents due to skewed training data. AI Biasdetection techniquesare critical for ensuring AI systems operate fairly and ethically across diverse groups. They identify disparities in model outcomes, such as unequal treatment based on race or gender, using metrics like Disparate Impact Ratio, Equal Opportunity Difference, and Average Odds Difference. AI Biasdetection techniques identify unfair outcomes in AI models by analyzing performance across groups. The following is a concise explanation of each bias detection technique. Bias detection tools and frameworks are software solutions designed to identify, measure, and mitigate biases inAI and machine learning models, ensuring fairness and ethical outcomes. They provide metrics like Disparate Impact Ratio, Equal Opportunity Difference, and Average Odds Difference to evaluate disparities in model performance across protected groups (e.g., race, gender). Examples include IBM AI Fairness 360, Microsoft Fairlearn, Google’s What-If Tool, and Amazon SageMaker Clarify, which offer functionalities for data auditing, model analysis, and bias mitigation across various stages of the AI pipeline. Let’s explore them briefly. However, its proprietary nature and cost may limit accessibility for smaller organizations. Ethics-driven model auditing involves systematic processes to evaluate AI systems and ensure their reliability. There are various frameworks, including the IEEE Ethically Aligned Design, the EU AI Act, the OECD AI Principles, and the ISO/IEC standards. Frameworks like AI Fairness 360 (IBM) or Fairlearn (Microsoft) provide tools to assess bias in datasets and models, offering significant support beyond a framework on paper. The preceding frameworks typically include:"
Learning how to predict rare kinds of failures,https://news.mit.edu/2025/learning-how-predict-rare-kinds-failures-0521,1533,"Suggestions or feedback? Previous imageNext image On Dec. 21, 2022, just as peak holiday season travel was getting underway, Southwest Airlines went through a cascading series of failures in their scheduling, initially triggered by severe winter weather in the Denver area. But the problems spread through their network, and over the course of the next 10 days the crisis ended up stranding over 2 million passengers and causing losses of $750 million for the airline. How did a localized weather system end up triggering such a widespread failure? Researchers at MIT have examined this widely reported failure as an example of cases where systems that work smoothly most of the time suddenly break down and cause a domino effect of failures. They have now developed a computational system for using the combination of sparse data about a rare failure event, in combination with much more extensive data on normal operations, to work backwards and try to pinpoint the root causes of the failure, and hopefully be able to find ways to adjust the systems to prevent such failures in the future. The findingswere presented at the International Conference on Learning Representations (ICLR), which was held in Singapore from April 24-28 by MIT doctoral student Charles Dawson, professor of aeronautics and astronautics Chuchu Fan, and colleagues from Harvard University and the University of Michigan. “The motivation behind this work is that it’s really frustrating when we have to interact with these complicated systems, where it’s really hard to understand what’s going on behind the scenes that’s creating these issues or failures that we’re observing,” says Dawson. The new work builds on previous research from Fan’s lab, where they looked at problems involving hypothetical failure prediction problems, she says, such as with groups of robots working together on a task, or complex systems such as the power grid, looking for ways to predict how such systems may fail. “The goal of this project,” Fan says, “was really to turn that into a diagnostic tool that we could use on real-world systems.” The idea was to provide a way that someone could “give us data from a time when this real-world system had an issue or a failure,” Dawson says, “and we can try to diagnose the root causes, and provide a little bit of a look behind the curtain at this complexity.” The intent is for the methods they developed “to work for a pretty general class of cyber-physical problems,” he says. These are problems in which “you have an automated decision-making component interacting with the messiness of the real world,” he explains. There are available tools for testing software systems that operate on their own, but the complexity arises when that software has to interact with physical entities going about their activities in a real physical setting, whether it be the scheduling of aircraft, the movements of autonomous vehicles, the interactions of a team of robots, or the control of the inputs and outputs on an electric grid. In such systems, what often happens, he says, is that “the software might make a decision that looks OK at first, but then it has all these domino, knock-on effects that make things messier and much more uncertain.” One key difference, though, is that in systems like teams of robots, unlike the scheduling of airplanes, “we have access to a model in the robotics world,” says Fan, who is a principal investigator in MIT’s Laboratory for Information and Decision Systems (LIDS). “We do have some good understanding of the physics behind the robotics, and we do have ways of creating a model” that represents their activities with reasonable accuracy. But airline scheduling involves processes and systems that are proprietary business information, and so the researchers had to find ways to infer what was behind the decisions, using only the relatively sparse publicly available information, which essentially consisted of just the actual arrival and departure times of each plane. “We have grabbed all this flight data, but there is this entire system of the scheduling system behind it, and we don’t know how the system is working,” Fan says. And the amount of data relating to the actual failure is just several day’s worth, compared to years of data on normal flight operations. The impact of the weather events in Denver during the week of Southwest’s scheduling crisis clearly showed up in the flight data, just from the longer-than-normal turnaround times between landing and takeoff at the Denver airport. But the way that impact cascaded though the system was less obvious, and required more analysis. The key turned out to have to do with the concept of reserve aircraft. Airlines typically keep some planes in reserve at various airports, so that if problems are found with one plane that is scheduled for a flight, another plane can be quickly substituted. Southwest uses only a single type of plane, so they are all interchangeable, making such substitutions easier. But most airlines operate on a hub-and-spoke system, with a few designated hub airports where most of those reserve aircraft may be kept, whereas Southwest does not use hubs, so their reserve planes are more scattered throughout their network. And the way those planes were deployed turned out to play a major role in the unfolding crisis. “The challenge is that there’s no public data available in terms of where the aircraft are stationed throughout the Southwest network,” Dawson says. “What we’re able to find using our method is, by looking at the public data on arrivals, departures, and delays, we can use our method to back out what the hidden parameters of those aircraft reserves could have been, to explain the observations that we were seeing.” What they found was that the way the reserves were deployed was a “leading indicator” of the problems that cascaded in a nationwide crisis. Some parts of the network that were affected directly by the weather were able to recover quickly and get back on schedule. “But when we looked"
